old_label,label,date
hCoV-19/USA/WA-S771/2020|EPI_ISL_449941|2020-04-13|3,hCoV-19/USA/WA-S771/2020|EPI_ISL_449941|2020-04-13|3,2020-04-13
hCoV-19/UnitedArabEmirates/L3290324509/2020|EPI_ISL_520707|2020-05-27|1,hCoV-19/UnitedArabEmirates/L3290324509/2020|EPI_ISL_520707|2020-05-27|1,2020-05-27
hCoV-19/UnitedArabEmirates/L920647384/2020|EPI_ISL_520732|2020-04-07|1,hCoV-19/UnitedArabEmirates/L920647384/2020|EPI_ISL_520732|2020-04-07|1,2020-04-07
hCoV-19/UnitedArabEmirates/L3280050877/2020|EPI_ISL_520680|2020-04-08|1,hCoV-19/UnitedArabEmirates/L3280050877/2020|EPI_ISL_520680|2020-04-08|1,2020-04-08
hCoV-19/UnitedArabEmirates/L5857/2020|EPI_ISL_469279|2020-03-31|1,hCoV-19/UnitedArabEmirates/L5857/2020|EPI_ISL_469279|2020-03-31|1,2020-03-31
hCoV-19/UnitedArabEmirates/L920331360/2020|EPI_ISL_520718|2020-04-10|2,hCoV-19/UnitedArabEmirates/L920331360/2020|EPI_ISL_520718|2020-04-10|2,2020-04-10
hCoV-19/UnitedArabEmirates/L2004035133/2020|EPI_ISL_520673|2020-04-27|1,hCoV-19/UnitedArabEmirates/L2004035133/2020|EPI_ISL_520673|2020-04-27|1,2020-04-27
hCoV-19/USA/UN-UW-7231/2020|EPI_ISL_576507|2020-04-13|1,hCoV-19/USA/UN-UW-7231/2020|EPI_ISL_576507|2020-04-13|1,2020-04-13
hCoV-19/UnitedArabEmirates/0222/2020|EPI_ISL_698174|2020-05-17|2,hCoV-19/UnitedArabEmirates/0222/2020|EPI_ISL_698174|2020-05-17|2,2020-05-17
hCoV-19/Uganda/UG047/2020|EPI_ISL_737935|2020-04-02|2,hCoV-19/Uganda/UG047/2020|EPI_ISL_737935|2020-04-02|2,2020-04-02
hCoV-19/UnitedArabEmirates/0421/2020|EPI_ISL_698178|2020-05-15|1,hCoV-19/UnitedArabEmirates/0421/2020|EPI_ISL_698178|2020-05-15|1,2020-05-15
hCoV-19/India/GJ-GBRC-415a/2020|EPI_ISL_586542|2020-07-11|2,hCoV-19/India/GJ-GBRC-415a/2020|EPI_ISL_586542|2020-07-11|2,2020-07-11
hCoV-19/India/GJ-GBRC-385/2020|EPI_ISL_524746|2020-07-11|2,hCoV-19/India/GJ-GBRC-385/2020|EPI_ISL_524746|2020-07-11|2,2020-07-11
hCoV-19/India/GJ-GBRC-387b/2020|EPI_ISL_524750|2020-07-11|1,hCoV-19/India/GJ-GBRC-387b/2020|EPI_ISL_524750|2020-07-11|1,2020-07-11
hCoV-19/Australia/VIC1736/2020|EPI_ISL_456633|2020-05-02|1,hCoV-19/Australia/VIC1736/2020|EPI_ISL_456633|2020-05-02|1,2020-05-02
hCoV-19/Australia/VIC2006/2020|EPI_ISL_521903|2020-05-02|1,hCoV-19/Australia/VIC2006/2020|EPI_ISL_521903|2020-05-02|1,2020-05-02
hCoV-19/Australia/NSW320/2020|EPI_ISL_699647|2020-03-30|1,hCoV-19/Australia/NSW320/2020|EPI_ISL_699647|2020-03-30|1,2020-03-30
hCoV-19/UnitedArabEmirates/L920716500/2020|EPI_ISL_520742|2020-05-02|1,hCoV-19/UnitedArabEmirates/L920716500/2020|EPI_ISL_520742|2020-05-02|1,2020-05-02
hCoV-19/Uganda/UG011/2020|EPI_ISL_451193|2020-03-30|1,hCoV-19/Uganda/UG011/2020|EPI_ISL_451193|2020-03-30|1,2020-03-30
hCoV-19/USA/WA-UW-1948/2020|EPI_ISL_424301|2020-03-24|1,hCoV-19/USA/WA-UW-1948/2020|EPI_ISL_424301|2020-03-24|1,2020-03-24
hCoV-19/UnitedArabEmirates/L068/2020|EPI_ISL_435120|2020-03-14|3,hCoV-19/UnitedArabEmirates/L068/2020|EPI_ISL_435120|2020-03-14|3,2020-03-14
hCoV-19/UnitedArabEmirates/0733/2020|EPI_ISL_698181|2020-05-15|1,hCoV-19/UnitedArabEmirates/0733/2020|EPI_ISL_698181|2020-05-15|1,2020-05-15
hCoV-19/UnitedArabEmirates/0273/2020|EPI_ISL_698192|2020-05-18|1,hCoV-19/UnitedArabEmirates/0273/2020|EPI_ISL_698192|2020-05-18|1,2020-05-18
hCoV-19/UnitedArabEmirates/L920691421/2020|EPI_ISL_520739|2020-04-23|1,hCoV-19/UnitedArabEmirates/L920691421/2020|EPI_ISL_520739|2020-04-23|1,2020-04-23
hCoV-19/Australia/NSW09/2020|EPI_ISL_413595|2020-02-28|2,hCoV-19/Australia/NSW09/2020|EPI_ISL_413595|2020-02-28|2,2020-02-28
hCoV-19/India/LA-NCDC-01614/2020|EPI_ISL_435104|2020-03-17|1,hCoV-19/India/LA-NCDC-01614/2020|EPI_ISL_435104|2020-03-17|1,2020-03-17
hCoV-19/India/LA-NCDC-01616/2020|EPI_ISL_435105|2020-03-17|1,hCoV-19/India/LA-NCDC-01616/2020|EPI_ISL_435105|2020-03-17|1,2020-03-17
hCoV-19/India/LA-NCDC-01604/2020|EPI_ISL_435103|2020-03-17|1,hCoV-19/India/LA-NCDC-01604/2020|EPI_ISL_435103|2020-03-17|1,2020-03-17
hCoV-19/India/LA-NCDC-01441/2020|EPI_ISL_435101|2020-03-15|1,hCoV-19/India/LA-NCDC-01441/2020|EPI_ISL_435101|2020-03-15|1,2020-03-15
hCoV-19/India/LA-NCDC-01444/2020|EPI_ISL_435102|2020-03-15|1,hCoV-19/India/LA-NCDC-01444/2020|EPI_ISL_435102|2020-03-15|1,2020-03-15
hCoV-19/Oman/RESP-20-1189/2020|EPI_ISL_457706|2020-03-02|1,hCoV-19/Oman/RESP-20-1189/2020|EPI_ISL_457706|2020-03-02|1,2020-03-02
hCoV-19/Beijing/DT-travelIRI01/2020|EPI_ISL_452333|2020-03-12|1,hCoV-19/Beijing/DT-travelIRI01/2020|EPI_ISL_452333|2020-03-12|1,2020-03-12
hCoV-19/India/LA-NCDC-01760/2020|EPI_ISL_435106|2020-03-18|1,hCoV-19/India/LA-NCDC-01760/2020|EPI_ISL_435106|2020-03-18|1,2020-03-18
hCoV-19/India/UN-1063/2020|EPI_ISL_424361|2020-03-10|1,hCoV-19/India/UN-1063/2020|EPI_ISL_424361|2020-03-10|1,2020-03-10
hCoV-19/India/UN-1073/2020|EPI_ISL_421662|2020-03-10|1,hCoV-19/India/UN-1073/2020|EPI_ISL_421662|2020-03-10|1,2020-03-10
hCoV-19/Kuwait/KU12/2020|EPI_ISL_416458|2020-03-02|1,hCoV-19/Kuwait/KU12/2020|EPI_ISL_416458|2020-03-02|1,2020-03-02
hCoV-19/India/UN-1093/2020|EPI_ISL_421663|2020-03-10|1,hCoV-19/India/UN-1093/2020|EPI_ISL_421663|2020-03-10|1,2020-03-10
hCoV-19/India/UN-1100/2020|EPI_ISL_421664|2020-03-10|2,hCoV-19/India/UN-1100/2020|EPI_ISL_421664|2020-03-10|2,2020-03-10
hCoV-19/Iran/Q111/2020|EPI_ISL_637102|2020-03-10|1,hCoV-19/Iran/Q111/2020|EPI_ISL_637102|2020-03-10|1,2020-03-10
hCoV-19/Turkey/HSGM-4598/2020|EPI_ISL_429868|2020-03-17|1,hCoV-19/Turkey/HSGM-4598/2020|EPI_ISL_429868|2020-03-17|1,2020-03-17
hCoV-19/Turkey/IST-GLAB-114/2020|EPI_ISL_480246|2020-04-26|1,hCoV-19/Turkey/IST-GLAB-114/2020|EPI_ISL_480246|2020-04-26|1,2020-04-26
hCoV-19/Turkey/HSGM-1009/2020|EPI_ISL_437322|2020-03-19|2,hCoV-19/Turkey/HSGM-1009/2020|EPI_ISL_437322|2020-03-19|2,2020-03-19
hCoV-19/Turkey/HSGM-1476/2020|EPI_ISL_437324|2020-03-19|1,hCoV-19/Turkey/HSGM-1476/2020|EPI_ISL_437324|2020-03-19|1,2020-03-19
hCoV-19/Canada/ON_SHSC-01/2020|EPI_ISL_450747|2020-02-26|1,hCoV-19/Canada/ON_SHSC-01/2020|EPI_ISL_450747|2020-02-26|1,2020-02-26
hCoV-19/Canada/BC_65034/2020|EPI_ISL_415585|2020-03-04|1,hCoV-19/Canada/BC_65034/2020|EPI_ISL_415585|2020-03-04|1,2020-03-04
hCoV-19/Bahrein/BAH-06/2020|EPI_ISL_483547|2020-03-07|1,hCoV-19/Bahrein/BAH-06/2020|EPI_ISL_483547|2020-03-07|1,2020-03-07
hCoV-19/India/UN-1621/2020|EPI_ISL_421671|2020-03-12|1,hCoV-19/India/UN-1621/2020|EPI_ISL_421671|2020-03-12|1,2020-03-12
hCoV-19/Australia/NSW597/2020|EPI_ISL_478709|2020-06-08|1,hCoV-19/Australia/NSW597/2020|EPI_ISL_478709|2020-06-08|1,2020-06-08
hCoV-19/USA/CA-QDX-2066/2020|EPI_ISL_604322|2020-03-17|1,hCoV-19/USA/CA-QDX-2066/2020|EPI_ISL_604322|2020-03-17|1,2020-03-17
hCoV-19/UnitedArabEmirates/L0287/2020|EPI_ISL_469276|2020-03-27|1,hCoV-19/UnitedArabEmirates/L0287/2020|EPI_ISL_469276|2020-03-27|1,2020-03-27
hCoV-19/India/UN-1104/2020|EPI_ISL_421665|2020-03-10|1,hCoV-19/India/UN-1104/2020|EPI_ISL_421665|2020-03-10|1,2020-03-10
hCoV-19/USA/CA-CSMC95/2020|EPI_ISL_475712|2020-04-02|1,hCoV-19/USA/CA-CSMC95/2020|EPI_ISL_475712|2020-04-02|1,2020-04-02
hCoV-19/USA/WI-WSLH-200200/2020|EPI_ISL_578423|2020-03-16|1,hCoV-19/USA/WI-WSLH-200200/2020|EPI_ISL_578423|2020-03-16|1,2020-03-16
hCoV-19/Kuwait/KU09/2020|EPI_ISL_416541|2020-03-02|1,hCoV-19/Kuwait/KU09/2020|EPI_ISL_416541|2020-03-02|1,2020-03-02
hCoV-19/USA/CA-SR0118/2020|EPI_ISL_445109|2020-03-12|1,hCoV-19/USA/CA-SR0118/2020|EPI_ISL_445109|2020-03-12|1,2020-03-12
hCoV-19/Canada/QC-LSPQ-L00230299/2020|EPI_ISL_535913|2020-03-21|1,hCoV-19/Canada/QC-LSPQ-L00230299/2020|EPI_ISL_535913|2020-03-21|1,2020-03-21
hCoV-19/Australia/VIC04/2020|EPI_ISL_416412|2020-03-02|1,hCoV-19/Australia/VIC04/2020|EPI_ISL_416412|2020-03-02|1,2020-03-02
hCoV-19/Bahrein/BAH-07/2020|EPI_ISL_483548|2020-03-14|1,hCoV-19/Bahrein/BAH-07/2020|EPI_ISL_483548|2020-03-14|1,2020-03-14
hCoV-19/Australia/NSW06/2020|EPI_ISL_413213|2020-02-29|4,hCoV-19/Australia/NSW06/2020|EPI_ISL_413213|2020-02-29|4,2020-02-29
hCoV-19/Germany/DE-BW-ChVir1600/2020|EPI_ISL_729473|2020-02-26|2,hCoV-19/Germany/DE-BW-ChVir1600/2020|EPI_ISL_729473|2020-02-26|2,2020-02-26
hCoV-19/Oman/RESP-20-797/2020|EPI_ISL_457701|2020-02-23|1,hCoV-19/Oman/RESP-20-797/2020|EPI_ISL_457701|2020-02-23|1,2020-02-23
hCoV-19/SriLanka/CDR-SL7066/2020|EPI_ISL_525481|2020-06-16|1,hCoV-19/SriLanka/CDR-SL7066/2020|EPI_ISL_525481|2020-06-16|1,2020-06-16
hCoV-19/Turkey/HSGM-1450/2020|EPI_ISL_437306|2020-03-27|1,hCoV-19/Turkey/HSGM-1450/2020|EPI_ISL_437306|2020-03-27|1,2020-03-27
hCoV-19/Bahrein/BAH-03/2020|EPI_ISL_483544|2020-03-17|1,hCoV-19/Bahrein/BAH-03/2020|EPI_ISL_483544|2020-03-17|1,2020-03-17
hCoV-19/Sweden/20-50210/2020|EPI_ISL_475559|2020-03-09|1,hCoV-19/Sweden/20-50210/2020|EPI_ISL_475559|2020-03-09|1,2020-03-09
hCoV-19/Australia/VIC1490/2020|EPI_ISL_456457|2020-04-27|1,hCoV-19/Australia/VIC1490/2020|EPI_ISL_456457|2020-04-27|1,2020-04-27
hCoV-19/NewZealand/20VR3064/2020|EPI_ISL_456403|2020-04-28|1,hCoV-19/NewZealand/20VR3064/2020|EPI_ISL_456403|2020-04-28|1,2020-04-28
hCoV-19/Austria/CeMM0004/2020|EPI_ISL_419657|2020-03-03|1,hCoV-19/Austria/CeMM0004/2020|EPI_ISL_419657|2020-03-03|1,2020-03-03
hCoV-19/India/UN-1617/2020|EPI_ISL_421670|2020-03-12|1,hCoV-19/India/UN-1617/2020|EPI_ISL_421670|2020-03-12|1,2020-03-12
hCoV-19/India/UN-1644/2020|EPI_ISL_421672|2020-03-12|1,hCoV-19/India/UN-1644/2020|EPI_ISL_421672|2020-03-12|1,2020-03-12
hCoV-19/India/UN-1652/2020|EPI_ISL_424363|2020-03-12|1,hCoV-19/India/UN-1652/2020|EPI_ISL_424363|2020-03-12|1,2020-03-12
hCoV-19/Switzerland/BS-42206628/2020|EPI_ISL_581787|2020-03-25|1,hCoV-19/Switzerland/BS-42206628/2020|EPI_ISL_581787|2020-03-25|1,2020-03-25
hCoV-19/Switzerland/BS-42206629/2020|EPI_ISL_581788|2020-03-25|1,hCoV-19/Switzerland/BS-42206629/2020|EPI_ISL_581788|2020-03-25|1,2020-03-25
hCoV-19/UnitedArabEmirates/L46302981/2020|EPI_ISL_520716|2020-04-28|1,hCoV-19/UnitedArabEmirates/L46302981/2020|EPI_ISL_520716|2020-04-28|1,2020-04-28
hCoV-19/Oman/RESP-20-1857/2020|EPI_ISL_457937|2020-03-15|1,hCoV-19/Oman/RESP-20-1857/2020|EPI_ISL_457937|2020-03-15|1,2020-03-15
hCoV-19/Australia/WA30/2020|EPI_ISL_470847|2020-03-21|1,hCoV-19/Australia/WA30/2020|EPI_ISL_470847|2020-03-21|1,2020-03-21
hCoV-19/India/MH-NIV-3472/2020|EPI_ISL_454528|2020-03-17|1,hCoV-19/India/MH-NIV-3472/2020|EPI_ISL_454528|2020-03-17|1,2020-03-17
hCoV-19/UnitedArabEmirates/L4711/2020|EPI_ISL_469278|2020-03-24|1,hCoV-19/UnitedArabEmirates/L4711/2020|EPI_ISL_469278|2020-03-24|1,2020-03-24
hCoV-19/Lebanon/S9_764/2020|EPI_ISL_450515|2020-03-11|1,hCoV-19/Lebanon/S9_764/2020|EPI_ISL_450515|2020-03-11|1,2020-03-11
hCoV-19/Australia/VIC846/2020|EPI_ISL_427106|2020-04-04|1,hCoV-19/Australia/VIC846/2020|EPI_ISL_427106|2020-04-04|1,2020-04-04
hCoV-19/Norway/1380/2020|EPI_ISL_417484|2020-02-26|1,hCoV-19/Norway/1380/2020|EPI_ISL_417484|2020-02-26|1,2020-02-26
hCoV-19/India/UN-1616/2020|EPI_ISL_421669|2020-03-12|1,hCoV-19/India/UN-1616/2020|EPI_ISL_421669|2020-03-12|1,2020-03-12
hCoV-19/Iran/Q100/2020|EPI_ISL_637099|2020-03-10|1,hCoV-19/Iran/Q100/2020|EPI_ISL_637099|2020-03-10|1,2020-03-10
hCoV-19/Turkey/HSGM-1468/2020|EPI_ISL_437312|2020-03-25|1,hCoV-19/Turkey/HSGM-1468/2020|EPI_ISL_437312|2020-03-25|1,2020-03-25
hCoV-19/Turkey/HSGM-1444/2020|EPI_ISL_437318|2020-03-19|1,hCoV-19/Turkey/HSGM-1444/2020|EPI_ISL_437318|2020-03-19|1,2020-03-19
hCoV-19/Turkey/HSGM-510/2020|EPI_ISL_437314|2020-03-26|1,hCoV-19/Turkey/HSGM-510/2020|EPI_ISL_437314|2020-03-26|1,2020-03-26
hCoV-19/Lebanon/S5_762/2020|EPI_ISL_450512|2020-02-27|1,hCoV-19/Lebanon/S5_762/2020|EPI_ISL_450512|2020-02-27|1,2020-02-27
hCoV-19/Bahrein/BAH-10/2020|EPI_ISL_483551|2020-03-30|1,hCoV-19/Bahrein/BAH-10/2020|EPI_ISL_483551|2020-03-30|1,2020-03-30
hCoV-19/Oman/RESP-20-837/2020|EPI_ISL_457704|2020-02-24|1,hCoV-19/Oman/RESP-20-837/2020|EPI_ISL_457704|2020-02-24|1,2020-02-24
hCoV-19/Georgia/Tb-82/2020|EPI_ISL_415644|2020-02-28|1,hCoV-19/Georgia/Tb-82/2020|EPI_ISL_415644|2020-02-28|1,2020-02-28
hCoV-19/Kuwait/KU18/2020|EPI_ISL_416543|2020-03-02|1,hCoV-19/Kuwait/KU18/2020|EPI_ISL_416543|2020-03-02|1,2020-03-02
hCoV-19/Iran/GRC-43/2020|EPI_ISL_596453|2020-03-02|1,hCoV-19/Iran/GRC-43/2020|EPI_ISL_596453|2020-03-02|1,2020-03-02
hCoV-19/Iran/GRC-70/2020|EPI_ISL_596454|2020-03-08|1,hCoV-19/Iran/GRC-70/2020|EPI_ISL_596454|2020-03-08|1,2020-03-08
hCoV-19/Turkey/HSGM-11518/2020|EPI_ISL_429872|2020-03-25|1,hCoV-19/Turkey/HSGM-11518/2020|EPI_ISL_429872|2020-03-25|1,2020-03-25
hCoV-19/Turkey/HSGM-8010/2020|EPI_ISL_428722|2020-03-22|1,hCoV-19/Turkey/HSGM-8010/2020|EPI_ISL_428722|2020-03-22|1,2020-03-22
hCoV-19/Turkey/HSGM-8992/2020|EPI_ISL_429865|2020-03-18|1,hCoV-19/Turkey/HSGM-8992/2020|EPI_ISL_429865|2020-03-18|1,2020-03-18
hCoV-19/USA/CA-ALSR-1384/2020|EPI_ISL_494575|2020-03-15|2,hCoV-19/USA/CA-ALSR-1384/2020|EPI_ISL_494575|2020-03-15|2,2020-03-15
hCoV-19/Kazakhstan/26478/2020|EPI_ISL_454506|2020-04-26|3,hCoV-19/Kazakhstan/26478/2020|EPI_ISL_454506|2020-04-26|3,2020-04-26
hCoV-19/Kazakhstan/26585/2020|EPI_ISL_454514|2020-04-26|1,hCoV-19/Kazakhstan/26585/2020|EPI_ISL_454514|2020-04-26|1,2020-04-26
hCoV-19/Kazakhstan/26489/2020|EPI_ISL_454507|2020-04-26|1,hCoV-19/Kazakhstan/26489/2020|EPI_ISL_454507|2020-04-26|1,2020-04-26
hCoV-19/Kazakhstan/26491/2020|EPI_ISL_454508|2020-04-19|1,hCoV-19/Kazakhstan/26491/2020|EPI_ISL_454508|2020-04-19|1,2020-04-19
hCoV-19/Kazakhstan/NCB-1/2020|EPI_ISL_435045|2020-03-22|19,hCoV-19/Kazakhstan/NCB-1/2020|EPI_ISL_435045|2020-03-22|19,2020-03-22
hCoV-19/Kazakhstan/26506/2020|EPI_ISL_454511|2020-04-26|1,hCoV-19/Kazakhstan/26506/2020|EPI_ISL_454511|2020-04-26|1,2020-04-26
hCoV-19/Kazakhstan/26548/2020|EPI_ISL_454512|2020-04-26|1,hCoV-19/Kazakhstan/26548/2020|EPI_ISL_454512|2020-04-26|1,2020-04-26
hCoV-19/Canada/QC-LSPQ-L00228954/2020|EPI_ISL_535882|2020-03-20|1,hCoV-19/Canada/QC-LSPQ-L00228954/2020|EPI_ISL_535882|2020-03-20|1,2020-03-20
hCoV-19/Denmark/ALAB-SSI103/2020|EPI_ISL_429335|2020-03-02|1,hCoV-19/Denmark/ALAB-SSI103/2020|EPI_ISL_429335|2020-03-02|1,2020-03-02
hCoV-19/Canada/QC-LSPQ-L00210314/2020|EPI_ISL_535716|2020-03-01|1,hCoV-19/Canada/QC-LSPQ-L00210314/2020|EPI_ISL_535716|2020-03-01|1,2020-03-01
hCoV-19/Australia/VIC1496/2020|EPI_ISL_456460|2020-04-29|1,hCoV-19/Australia/VIC1496/2020|EPI_ISL_456460|2020-04-29|1,2020-04-29
hCoV-19/Australia/VIC1504/2020|EPI_ISL_456468|2020-04-30|1,hCoV-19/Australia/VIC1504/2020|EPI_ISL_456468|2020-04-30|1,2020-04-30
hCoV-19/Canada/BC_13297/2020|EPI_ISL_415578|2020-02-27|1,hCoV-19/Canada/BC_13297/2020|EPI_ISL_415578|2020-02-27|1,2020-02-27
hCoV-19/USA/CA-UCLA-260/2020|EPI_ISL_537558|2020-02-28|1,hCoV-19/USA/CA-UCLA-260/2020|EPI_ISL_537558|2020-02-28|1,2020-02-28
hCoV-19/England/201060038/2020|EPI_ISL_464375|2020-03-05|1,hCoV-19/England/201060038/2020|EPI_ISL_464375|2020-03-05|1,2020-03-05
hCoV-19/Canada/BC_02421/2020|EPI_ISL_415581|2020-03-01|1,hCoV-19/Canada/BC_02421/2020|EPI_ISL_415581|2020-03-01|1,2020-03-01
hCoV-19/Canada/BC_17397/2020|EPI_ISL_415580|2020-02-28|1,hCoV-19/Canada/BC_17397/2020|EPI_ISL_415580|2020-02-28|1,2020-02-28
hCoV-19/Australia/NSW05/2020|EPI_ISL_412975|2020-02-28|2,hCoV-19/Australia/NSW05/2020|EPI_ISL_412975|2020-02-28|2,2020-02-28
hCoV-19/Australia/NSW2011/2020|EPI_ISL_500598|2020-03-13|1,hCoV-19/Australia/NSW2011/2020|EPI_ISL_500598|2020-03-13|1,2020-03-13
hCoV-19/England/201060042/2020|EPI_ISL_464378|2020-03-05|1,hCoV-19/England/201060042/2020|EPI_ISL_464378|2020-03-05|1,2020-03-05
hCoV-19/England/201060041/2020|EPI_ISL_464377|2020-03-05|1,hCoV-19/England/201060041/2020|EPI_ISL_464377|2020-03-05|1,2020-03-05
hCoV-19/England/20099072104/2020|EPI_ISL_464222|2020-03-01|1,hCoV-19/England/20099072104/2020|EPI_ISL_464222|2020-03-01|1,2020-03-01
hCoV-19/England/20099089404/2020|EPI_ISL_464227|2020-03-01|1,hCoV-19/England/20099089404/2020|EPI_ISL_464227|2020-03-01|1,2020-03-01
hCoV-19/England/201060037/2020|EPI_ISL_464374|2020-03-05|1,hCoV-19/England/201060037/2020|EPI_ISL_464374|2020-03-05|1,2020-03-05
hCoV-19/England/20099072204/2020|EPI_ISL_464223|2020-02-28|1,hCoV-19/England/20099072204/2020|EPI_ISL_464223|2020-02-28|1,2020-02-28
hCoV-19/England/20099089504/2020|EPI_ISL_464228|2020-02-28|1,hCoV-19/England/20099089504/2020|EPI_ISL_464228|2020-02-28|1,2020-02-28
hCoV-19/Canada/BC_37_0-2/2020|EPI_ISL_412965|2020-02-16|1,hCoV-19/Canada/BC_37_0-2/2020|EPI_ISL_412965|2020-02-16|1,2020-02-16
hCoV-19/Australia/TAS54/2020|EPI_ISL_522729|2020-03-05|1,hCoV-19/Australia/TAS54/2020|EPI_ISL_522729|2020-03-05|1,2020-03-05
hCoV-19/India/UN-1111/2020|EPI_ISL_421666|2020-03-10|1,hCoV-19/India/UN-1111/2020|EPI_ISL_421666|2020-03-10|1,2020-03-10
hCoV-19/USA/NY1-PV08001/2020|EPI_ISL_414476|2020-02-29|1,hCoV-19/USA/NY1-PV08001/2020|EPI_ISL_414476|2020-02-29|1,2020-02-29
hCoV-19/Germany/BY-BIM-Pat2/2020|EPI_ISL_414520|2020-03-02|1,hCoV-19/Germany/BY-BIM-Pat2/2020|EPI_ISL_414520|2020-03-02|1,2020-03-02
hCoV-19/Germany/BY-IMB01258/2020|EPI_ISL_732542|2020-03-01|1,hCoV-19/Germany/BY-IMB01258/2020|EPI_ISL_732542|2020-03-01|1,2020-03-01
hCoV-19/Germany/BY-IMB01259/2020|EPI_ISL_732543|2020-03-01|1,hCoV-19/Germany/BY-IMB01259/2020|EPI_ISL_732543|2020-03-01|1,2020-03-01
hCoV-19/England/200990002/2020|EPI_ISL_414522|2020-02-28|2,hCoV-19/England/200990002/2020|EPI_ISL_414522|2020-02-28|2,2020-02-28
hCoV-19/England/20096101804/2020|EPI_ISL_464189|2020-02-27|1,hCoV-19/England/20096101804/2020|EPI_ISL_464189|2020-02-27|1,2020-02-27
hCoV-19/England/20100001204/2020|EPI_ISL_464241|2020-03-01|1,hCoV-19/England/20100001204/2020|EPI_ISL_464241|2020-03-01|1,2020-03-01
hCoV-19/Turkey/HSGM-1458/2020|EPI_ISL_437327|2020-03-19|1,hCoV-19/Turkey/HSGM-1458/2020|EPI_ISL_437327|2020-03-19|1,2020-03-19
hCoV-19/Turkey/HSGM-1495/2020|EPI_ISL_437325|2020-03-19|1,hCoV-19/Turkey/HSGM-1495/2020|EPI_ISL_437325|2020-03-19|1,2020-03-19
hCoV-19/Tunisia/COV0880/2020|EPI_ISL_463002|2020-03-28|1,hCoV-19/Tunisia/COV0880/2020|EPI_ISL_463002|2020-03-28|1,2020-03-28
hCoV-19/Canada/BC_5282984/2020|EPI_ISL_418832|2020-03-11|1,hCoV-19/Canada/BC_5282984/2020|EPI_ISL_418832|2020-03-11|1,2020-03-11
hCoV-19/USA/UT-QDX-1796/2020|EPI_ISL_604126|2020-03-15|1,hCoV-19/USA/UT-QDX-1796/2020|EPI_ISL_604126|2020-03-15|1,2020-03-15
hCoV-19/USA/MI-QDX-1630/2020|EPI_ISL_603961|2020-03-17|3,hCoV-19/USA/MI-QDX-1630/2020|EPI_ISL_603961|2020-03-17|3,2020-03-17
hCoV-19/Canada/QC-LSPQ-L00229410/2020|EPI_ISL_535893|2020-03-20|1,hCoV-19/Canada/QC-LSPQ-L00229410/2020|EPI_ISL_535893|2020-03-20|1,2020-03-20
hCoV-19/USA/MI-QDX-893/2020|EPI_ISL_571614|2020-03-18|1,hCoV-19/USA/MI-QDX-893/2020|EPI_ISL_571614|2020-03-18|1,2020-03-18
hCoV-19/Turkey/HSGM-10232/2020|EPI_ISL_437334|2020-03-24|1,hCoV-19/Turkey/HSGM-10232/2020|EPI_ISL_437334|2020-03-24|1,2020-03-24
hCoV-19/Turkey/HSGM-1490/2020|EPI_ISL_437319|2020-03-19|1,hCoV-19/Turkey/HSGM-1490/2020|EPI_ISL_437319|2020-03-19|1,2020-03-19
hCoV-19/Turkey/HSGM-1492/2020|EPI_ISL_437320|2020-03-19|2,hCoV-19/Turkey/HSGM-1492/2020|EPI_ISL_437320|2020-03-19|2,2020-03-19
hCoV-19/Australia/VIC752/2020|EPI_ISL_427029|2020-03-30|1,hCoV-19/Australia/VIC752/2020|EPI_ISL_427029|2020-03-30|1,2020-03-30
hCoV-19/Singapore/162/2020|EPI_ISL_462280|2020-03-19|1,hCoV-19/Singapore/162/2020|EPI_ISL_462280|2020-03-19|1,2020-03-19
hCoV-19/HongKong/HKU-200723-041/2020|EPI_ISL_497808|2020-03-22|1,hCoV-19/HongKong/HKU-200723-041/2020|EPI_ISL_497808|2020-03-22|1,2020-03-22
hCoV-19/England/20134005104/2020|EPI_ISL_423067|2020-03-24|1,hCoV-19/England/20134005104/2020|EPI_ISL_423067|2020-03-24|1,2020-03-24
hCoV-19/Tunisia/6736/2020|EPI_ISL_707792|2020-03-31|2,hCoV-19/Tunisia/6736/2020|EPI_ISL_707792|2020-03-31|2,2020-03-31
hCoV-19/SouthKorea/KCDC2658/2020|EPI_ISL_522441|2020-05-05|1,hCoV-19/SouthKorea/KCDC2658/2020|EPI_ISL_522441|2020-05-05|1,2020-05-05
hCoV-19/Taiwan/CGMH-CGU-10/2020|EPI_ISL_417523|2020-03-13|5,hCoV-19/Taiwan/CGMH-CGU-10/2020|EPI_ISL_417523|2020-03-13|5,2020-03-13
hCoV-19/Turkey/IST-GLAB-129/2020|EPI_ISL_735275|2020-04-29|1,hCoV-19/Turkey/IST-GLAB-129/2020|EPI_ISL_735275|2020-04-29|1,2020-04-29
hCoV-19/Australia/VIC996/2020|EPI_ISL_430480|2020-03-31|1,hCoV-19/Australia/VIC996/2020|EPI_ISL_430480|2020-03-31|1,2020-03-31
hCoV-19/Turkey/IST-GLAB-189/2020|EPI_ISL_480276|2020-05-05|1,hCoV-19/Turkey/IST-GLAB-189/2020|EPI_ISL_480276|2020-05-05|1,2020-05-05
hCoV-19/Turkey/IST-GLAB-304/2020|EPI_ISL_735344|2020-05-28|1,hCoV-19/Turkey/IST-GLAB-304/2020|EPI_ISL_735344|2020-05-28|1,2020-05-28
